"uid1","uid2"
49425,61657
49426,30425
49427,12747
49428,4680
49429,44153
49430,17318
49431,44993
49432,9500
49433,75487
49434,21583
49435,53483
49436,13215
49437,48904
49438,52723
49439,20509
49440,43727
49441,48751
49442,18037
49443,34999
49444,51602
49445,71872
49446,62506
49447,47930
49448,56540
49449,35856
49450,15198
49451,72719
49452,3404
49453,18676
49454,74670
49455,22702
49456,62328
49457,44559
49458,50107
49459,1262
49460,6873
49461,1343
49462,30825
49463,33818
49464,4359
49465,39298
49466,47303
49467,23694
49468,62332
49469,2565
49470,74386
49471,58323
49472,2638
49473,7606
49474,63299
49475,14197
49476,14077
49477,18461
49478,73735
49479,13097
49480,10183
49481,33735
49482,65521
49483,4199
49484,42070
49485,17776
49486,8226
49487,66580
49488,65098
49489,29107
49490,9716
49491,41257
49492,24276
49493,52696
49494,36596
49495,16024
49496,42480
49497,52156
49498,50997
49499,19658
49500,73141
49501,61915
49502,43952
49503,2701
49504,74137
49505,47644
49506,27160
49507,26539
49508,37211
49509,64299
49510,42068
49511,43081
49512,38022
49513,40980
49514,972
49515,12487
49516,1160
49517,35281
49518,40658
49519,66239
49520,68277
49521,33160
49522,10348
49523,36162
49524,10347
49525,70723
49526,30075
49527,32305
49528,42522
49529,64068
49530,41496
49531,68645
49532,67913
49533,14618
49534,48410
49535,68947
49536,70816
49537,44181
49538,53306
49539,44298
49540,10482
49541,15025
49542,17896
49543,1414
49544,39639
49545,73556
49546,406
49547,18404
49548,69680
49549,30297
49550,36206
49551,23727
49552,45442
49553,8022
49554,29364
49555,6464
49556,22248
49557,67631
49558,63230
49559,66625
49560,61216
49561,8764
49562,16307
49563,34535
49564,74812
49565,60023
49566,53682
49567,64358
49568,10539
49569,25863
49570,23472
49571,74841
49572,11773
49573,35174
49574,36544
49575,51591
49576,741
49577,11198
49578,32238
49579,13522
49580,26783
49581,45383
49582,25640
49583,61212
49584,30706
49585,28480
49586,3037
49587,43014
49588,67592
49589,8446
49590,34627
49591,60961
49592,66935
49593,20844
49594,65013
49595,57610
49596,8198
49597,48321
49598,56422
49599,27068
49600,20419
49601,66328
49602,59475
49603,16666
49604,68447
49605,65771
49606,65072
49607,5705
49608,16076
49609,71754
49610,68271
49611,61034
49612,41078
49613,71840
49614,55834
49615,10409
49616,23471
49617,57310
49618,72166
49619,2030
49620,3320
49621,11951
49622,23108
49623,74391
49624,71524
49625,55320
49626,4594
49627,31734
49628,67291
49629,35715
49630,23195
49631,14440
49632,28489
49633,7686
49634,55546
49635,37403
49636,24933
49637,53961
49638,10606
49639,29361
49640,73127
49641,48635
49642,8191
49643,35225
49644,57735
49645,7626
49646,74350
49647,28493
49648,37199
49649,48478
49650,43338
49651,72441
49652,15331
49653,58378
49654,52813
49655,29672
49656,52610
49657,37215
49658,18844
49659,21508
49660,23572
49661,12229
49662,34857
49663,62991
49664,71651
49665,27923
49666,52592
49667,49347
49668,44654
49669,2824
49670,3002
49671,45236
49672,4243
49673,10177
49674,51966
49675,45072
49676,50170
49677,73994
49678,42933
49679,18282
49680,40153
49681,26474
49682,38499
49683,67929
49684,44968
49685,42177
49686,52401
49687,49964
49688,53687
49689,63467
49690,42541
49691,22110
49692,35005
49693,69768
49694,12805
49695,37540
49696,52325
49697,60443
49698,24696
49699,64925
49700,12544
49701,46853
49702,46
49703,58275
49704,12920
49705,28106
49706,44749
49707,33316
49708,10796
49709,51780
49710,46265
49711,36370
49712,34444
49713,43224
49714,60258
49715,58951
49716,16473
49717,19894
49718,61961
49719,66239
49720,59424
49721,56108
49722,66500
49723,69665
49724,55850
49725,35978
49726,26159
49727,54281
49728,19347
49729,28733
49730,65350
49731,58073
49732,48
49733,28308
49734,32158
49735,27490
49736,12984
49737,45113
49738,34814
49739,64772
49740,63293
49741,24579
49742,14534
49743,56869
49744,55508
49745,35762
49746,25627
49747,4767
49748,74419
49749,73897
49750,23348
49751,28639
49752,17616
49753,58199
49754,15356
49755,66413
49756,59665
49757,58178
49758,7763
49759,841
49760,22277
49761,43036
49762,24051
49763,6675
49764,10943
49765,3834
49766,40260
49767,5853
49768,36612
49769,52082
49770,9636
49771,24204
49772,45863
49773,16822
49774,33326
49775,45518
49776,64991
49777,15308
49778,51278
49779,61174
49780,16968
49781,40283
49782,16037
49783,55563
49784,67667
49785,27779
49786,15199
49787,5691
49788,4513
49789,29943
49790,54002
49791,42577
49792,42659
49793,36618
49794,30213
49795,75544
49796,74567
49797,69639
49798,48770
49799,49999
49800,43555
49801,61333
49802,69482
49803,10949
49804,32093
49805,69342
49806,20036
49807,66658
49808,43739
49809,32386
49810,35094
49811,71336
49812,56280
49813,12546
49814,37085
49815,23554
49816,61123
49817,8275
49818,2222
49819,64706
49820,49322
49821,41395
49822,59870
49823,29677
49824,38042
49825,13832
49826,21522
49827,69651
49828,3928
49829,39223
49830,39107
49831,44307
49832,43529
49833,9337
49834,56210
49835,2844
49836,10748
49837,61775
49838,63305
49839,50281
49840,75746
49841,38652
49842,7184
49843,60263
49844,5504
49845,35132
49846,35833
49847,37534
49848,24534
49849,36247
49850,22943
49851,63565
49852,69306
49853,25491
49854,69873
49855,69978
49856,50528
49857,5144
49858,43576
49859,37270
49860,42728
49861,38534
49862,43962
49863,23169
49864,68489
49865,48781
49866,35337
49867,9028
49868,30222
49869,52342
49870,7299
49871,34946
49872,27911
49873,33789
49874,1452
49875,47637
49876,62400
49877,54706
49878,73711
49879,68856
49880,24182
49881,24984
49882,21285
49883,61585
49884,36620
49885,18376
49886,12042
49887,9313
49888,75500
49889,38574
49890,55405
49891,1493
49892,56836
49893,16645
49894,20610
49895,73060
49896,39158
49897,21689
49898,72562
49899,58259
49900,55319
49901,19027
49902,39476
49903,68431
49904,17953
49905,14524
49906,14794
49907,20768
49908,6786
49909,35880
49910,1653
49911,44099
49912,37032
49913,54311
49914,11163
49915,27490
49916,11329
49917,70202
49918,54990
49919,63192
49920,33078
49921,62775
49922,47057
49923,56586
49924,11692
49925,5324
49926,66669
49927,18530
49928,48057
49929,4910
49930,21174
49931,12475
49932,4074
49933,40103
49934,63018
49935,15990
49936,42027
49937,16561
49938,70421
49939,29059
49940,13610
49941,61393
49942,5466
49943,69987
49944,22011
49945,74239
49946,20499
49947,61625
49948,53796
49949,13629
49950,62755
49951,52473
49952,23474
49953,30957
49954,20944
49955,17775
49956,25105
49957,41136
49958,56797
49959,64912
49960,41533
49961,22322
49962,7235
49963,62388
49964,45814
49965,73173
49966,49150
49967,54873
49968,67998
49969,41554
49970,13234
49971,20645
49972,74177
49973,40991
49974,42557
49975,20431
49976,27968
49977,5890
49978,56306
49979,53341
49980,57545
49981,24578
49982,29741
49983,12059
49984,67344
49985,33442
49986,12726
49987,56900
49988,11390
49989,5605
49990,5898
49991,67919
49992,40710
49993,10218
49994,18110
49995,39776
49996,13815
49997,66072
49998,17101
49999,48597
50000,75293
50001,69588
50002,44317
50003,63811
50004,4867
50005,55661
50006,44357
50007,38584
50008,51763
50009,69037
50010,2170
50011,39471
50012,31718
50013,14396
50014,43749
50015,56042
50016,20432
50017,67483
50018,24200
50019,39423
50020,16047
50021,73097
50022,59892
50023,35311
50024,52977
50025,67427
50026,54536
50027,39147
50028,21739
50029,33598
50030,1314
50031,62200
50032,65674
50033,64809
50034,25773
50035,32353
50036,32451
50037,58410
50038,37548
50039,53924
50040,34897
50041,47971
50042,53256
50043,25679
50044,47966
50045,9135
50046,70814
50047,22153
50048,17726
50049,67529
50050,48681
50051,1366
50052,72046
50053,48879
50054,1154
50055,21506
50056,42824
50057,6029
50058,33515
50059,63256
50060,27911
50061,37774
50062,5811
50063,39842
50064,67485
50065,48362
50066,72669
50067,47832
50068,3341
50069,16785
50070,16181
50071,44300
50072,25186
50073,38825
50074,34235
50075,625
50076,28333
50077,17836
50078,9872
50079,50669
50080,25842
50081,20904
50082,3927
50083,55416
50084,11541
50085,24604
50086,10660
50087,27843
50088,59432
50089,58242
50090,72365
50091,59306
50092,17458
50093,50166
50094,66183
50095,28121
50096,12292
50097,36867
50098,2555
50099,17231
50100,891
50101,49460
50102,50980
50103,50713
50104,60354
50105,26585
50106,29297
50107,5245
50108,75610
50109,74350
50110,6216
50111,65468
50112,32155
50113,7930
50114,40457
50115,9019
50116,59299
50117,66608
50118,32264
50119,46736
50120,69049
50121,75227
50122,57510
50123,13347
50124,7421
50125,34186
50126,58379
50127,59952
50128,42253
50129,33437
50130,5907
50131,28469
50132,38508
50133,19800
50134,7974
50135,6449
50136,38686
50137,11840
50138,70973
50139,41056
50140,11583
50141,33327
50142,23212
50143,35823
50144,19068
50145,11555
50146,38448
50147,54122
50148,60094
50149,57517
50150,18184
50151,63091
50152,73743
50153,17762
50154,45544
50155,8929
50156,24927
50157,47577
50158,71484
50159,17241
50160,36997
50161,32067
50162,21372
50163,28452
50164,2435
50165,3444
50166,10863
50167,69107
50168,606
50169,54784
50170,529
50171,19345
50172,27678
50173,25401
50174,17310
50175,8030
50176,19985
50177,27231
50178,25236
50179,67879
50180,52875
50181,58125
50182,75129
50183,52041
50184,63905
50185,45638
50186,72314
50187,49406
50188,70793
50189,70294
50190,43333
50191,8804
50192,58857
50193,33165
50194,15617
50195,68104
50196,36707
50197,14436
50198,59058
50199,19965
50200,51822
50201,37605
50202,3287
50203,73203
50204,15678
50205,40148
50206,70675
50207,49907
50208,9500
50209,34248
50210,59895
50211,27889
50212,64816
50213,19257
50214,15425
50215,28057
50216,48331
50217,31129
50218,45838
50219,49827
50220,62145
50221,26046
50222,26309
50223,4104
50224,4903
50225,3639
50226,8525
50227,57747
50228,25340
50229,53681
50230,15725
50231,45590
50232,1708
50233,68151
50234,21877
50235,63265
50236,52191
50237,20781
50238,62907
50239,4834
50240,5987
50241,6753
50242,36921
50243,32135
50244,54358
50245,28101
50246,14970
50247,45890
50248,73743
50249,16823
50250,64216
50251,55968
50252,68153
50253,1874
50254,18763
50255,46006
50256,26480
50257,60399
50258,5098
50259,20590
50260,47357
50261,38792
50262,59774
50263,39342
50264,42470
50265,71745
50266,15543
50267,18861
50268,60663
50269,9085
50270,16153
50271,74899
50272,63106
50273,35074
50274,33570
50275,11882
50276,15974
50277,16511
50278,38168
50279,62251
50280,55039
50281,21675
50282,68514
50283,56600
50284,58700
50285,63725
50286,13352
50287,26140
50288,69534
50289,70094
50290,46355
50291,43452
50292,2094
50293,47604
50294,47187
50295,58978
50296,39315
50297,2541
50298,5497
50299,36554
50300,43567
50301,39904
50302,51290
50303,44562
50304,53908
50305,9982
50306,36311
50307,8800
50308,60496
50309,9563
50310,37253
50311,60702
50312,33529
50313,75709
50314,68297
50315,36541
50316,1121
50317,8496
50318,15136
50319,23676
50320,6643
50321,4703
50322,61476
50323,53638
50324,20626
50325,58804
50326,40723
50327,46514
50328,57820
50329,9473
50330,66689
50331,20594
50332,57383
50333,46621
50334,49269
50335,5603
50336,47212
50337,56837
50338,27757
50339,24916
50340,57466
50341,14269
50342,694
50343,28326
50344,44651
50345,44315
50346,72806
50347,8829
50348,19177
50349,17902
50350,10996
50351,45678
50352,32634
50353,40670
50354,51224
50355,21894
50356,71967
50357,34306
50358,22917
50359,44518
50360,50398
50361,31083
50362,64070
50363,54074
50364,46971
50365,30746
50366,42549
50367,44786
50368,56365
50369,15657
50370,39210
50371,66992
50372,63880
50373,64361
50374,31222
50375,1498
50376,65892
50377,72679
50378,73192
50379,1987
50380,40611
50381,37481
50382,75662
50383,64661
50384,23237
50385,31894
50386,31796
50387,27105
50388,74131
50389,4318
50390,44317
50391,75166
50392,26421
50393,73172
50394,62006
50395,9436
50396,11389
50397,22407
50398,51625
50399,29490
50400,5898
50401,68704
50402,71777
50403,3806
50404,48842
50405,16167
50406,52327
50407,31629
50408,58527
50409,52609
50410,43
50411,39155
50412,39543
50413,37243
50414,13584
50415,813
50416,6228
50417,4643
50418,61465
50419,10123
50420,18733
50421,38273
50422,52834
50423,72632
50424,36106
50425,7192
50426,61105
50427,40282
50428,38484
50429,42954
50430,68281
50431,68846
50432,10596
50433,22045
50434,33469
50435,33280
50436,51949
50437,526
50438,68386
50439,14661
50440,60523
50441,24780
50442,35105
50443,13217
50444,23685
50445,61344
50446,58781
50447,35746
50448,62844
50449,5292
50450,43272
50451,3885
50452,63812
50453,7032
50454,19546
50455,47505
50456,31396
50457,7632
50458,14144
50459,59113
50460,55778
50461,28189
50462,40420
50463,46
50464,53413
50465,30863
50466,65007
50467,26338
50468,51949
50469,69353
50470,17858
50471,18804
50472,27703
50473,57776
50474,67956
50475,44686
50476,21504
50477,14998
50478,59942
50479,3372
50480,60389
50481,64936
50482,37454
50483,57487
50484,42457
50485,68143
50486,23858
50487,31614
50488,31670
50489,38653
50490,21243
50491,30316
50492,41995
50493,28406
50494,54467
50495,7278
50496,60810
50497,56545
50498,57300
50499,37170
50500,5211
50501,44385
50502,52286
50503,21360
50504,61718
50505,27748
50506,31688
50507,75191
50508,4787
50509,38724
50510,61355
50511,57568
50512,34014
50513,29745
50514,15174
50515,3100
50516,19562
50517,69822
50518,16529
50519,33400
50520,922
50521,72348
50522,31911
50523,10134
50524,9279
50525,56662
50526,51879
50527,67208
50528,52291
50529,9230
50530,63259
50531,54816
50532,17829
50533,63831
50534,16252
50535,63025
50536,7639
50537,57131
50538,6919
50539,61804
50540,68025
50541,50089
50542,15947
50543,32027
50544,37454
50545,54977
50546,73559
50547,44062
50548,41468
50549,2042
50550,59793
50551,64833
50552,47782
50553,3576
50554,20671
50555,27322
50556,20304
50557,64064
50558,16349
50559,65367
50560,58859
50561,67084
50562,67793
50563,44680
50564,61445
50565,41578
50566,38133
50567,20466
50568,26426
50569,55499
50570,58183
50571,69395
50572,33
50573,271
50574,12770
50575,73026
50576,65336
50577,378
50578,2347
50579,3907
50580,17360
50581,26510
50582,29128
50583,12396
50584,23222
50585,45001
50586,34542
50587,43044
50588,25621
50589,49570
50590,65164
